Id,Y
19761,0.9721264
19762,0.9979405
19763,0.99950945
19764,0.9995989
19765,0.9965599
19766,0.99514955
19767,0.99852645
19768,0.9956202
19769,0.99911374
19770,0.91524667
19771,0.98240227
19772,0.9920106
19773,0.9961184
19774,0.9978219
19775,0.98321563
19776,0.9937483
19777,0.97748655
19778,0.9982911
19779,0.97756815
19780,0.99975055
19781,0.9980599
19782,0.99231863
19783,0.99890125
19784,0.9998204
19785,0.9916612
19786,0.9212301
19787,0.7924062
19788,0.98792017
19789,0.99625933
19790,0.9998072
19791,0.9964126
19792,0.998936
19793,0.9985145
19794,0.9974299
19795,0.9988525
19796,0.9903825
19797,0.9997923
19798,0.9979328
19799,0.9583419
19800,0.9968617
19801,0.9943117
19802,0.99872607
19803,0.99714655
19804,0.9924429
19805,0.8757008
19806,0.99340904
19807,0.95528287
19808,0.9990238
19809,0.229586
19810,0.99903995
19811,0.99374384
19812,0.9959667
19813,0.9993593
19814,0.9997167
19815,0.9973207
19816,0.9904398
19817,0.9973757
19818,0.99990594
19819,0.99920374
19820,0.99670804
19821,0.98575044
19822,0.99915516
19823,0.89455
19824,0.9865998
19825,0.9976069
19826,0.99111676
19827,0.9994412
19828,0.9949115
19829,0.9984511
19830,0.9974451
19831,0.9998934
19832,0.9977087
19833,0.7355051
19834,0.99755764
19835,0.9998565
19836,0.9932678
19837,0.92741686
19838,0.99961853
19839,0.99932325
19840,0.9991736
19841,0.99904853
19842,0.9969277
19843,0.99695075
19844,0.99801034
19845,0.9994941
19846,0.9900227
19847,0.9998977
19848,0.9970214
19849,0.99636936
19850,0.9894028
19851,0.99111736
19852,0.9998319
19853,0.9873236
19854,0.99900764
19855,0.9133272
19856,0.9925855
19857,0.99607444
19858,0.99617636
19859,0.99700147
19860,0.99678016
19861,0.9987515
19862,0.9997948
19863,0.9918093
19864,0.9971251
19865,0.994772
19866,0.41265598
19867,0.9992112
19868,0.9986229
19869,0.9668755
19870,0.99822706
19871,0.99898344
19872,0.48182666
19873,0.9924907
19874,0.997982
19875,0.99904984
19876,0.9948214
19877,0.99969697
19878,0.689333
19879,0.9890414
19880,0.9999707
19881,0.9990081
19882,0.993302
19883,0.9975089
19884,0.99928826
19885,0.99693394
19886,0.98974776
19887,0.99086213
19888,0.99136645
19889,0.99697924
19890,0.99237883
19891,0.9972372
19892,0.9996152
19893,0.9992944
19894,0.99948883
19895,0.9973711
19896,0.89390266
19897,0.6316323
19898,0.9984628
19899,0.99770373
19900,0.9959346
19901,0.9962392
19902,0.9792118
19903,0.9997769
19904,0.99951327
19905,0.5030441
19906,0.99127454
19907,0.99827087
19908,0.9995679
19909,0.999811
19910,0.9997104
19911,0.9880735
19912,0.99802965
19913,0.9968562
19914,0.9489047
19915,0.99784243
19916,0.99440503
19917,0.9936102
19918,0.99652404
19919,0.9941942
19920,0.99981946
19921,0.98801094
19922,0.9965432
19923,0.99392927
19924,0.9980515
19925,0.99648714
19926,0.997104
19927,0.9996245
19928,0.9976361
19929,0.9959817
19930,0.99985707
19931,0.997954
19932,0.9970035
19933,0.98370934
19934,0.9995745
19935,0.9883858
19936,0.9654726
19937,0.99949706
19938,0.9984763
19939,0.99947757
19940,0.9998054
19941,0.9993537
19942,0.99987483
19943,0.99674416
19944,0.69931954
19945,0.99979824
19946,0.99129206
19947,0.9846378
19948,0.96984947
19949,0.9790303
19950,0.9985586
19951,0.99576
19952,0.9987037
19953,0.95922154
19954,0.9867004
19955,0.9988224
19956,0.9951911
19957,0.9986739
19958,0.9971802
19959,0.99994075
19960,0.98783594
19961,0.9965911
19962,0.9955538
19963,0.9973333
19964,0.9995394
19965,0.9920773
19966,0.98353416
19967,0.9987797
19968,0.99672616
19969,0.99985135
19970,0.9980877
19971,0.99923575
19972,0.996151
19973,0.99522287
19974,0.8942577
19975,0.9996082
19976,0.98482853
19977,0.99639755
19978,0.9996886
19979,0.9932862
19980,0.9983558
19981,0.99953425
19982,0.9934855
19983,0.92693734
19984,0.99946946
19985,0.99213
19986,0.9986708
19987,0.9996394
19988,0.97997254
19989,0.9510332
19990,0.99721754
19991,0.99784744
19992,0.99732745
19993,0.9885184
19994,0.9996604
19995,0.9968142
19996,0.99680185
19997,0.9997955
19998,0.9989519
19999,0.99115515
20000,0.99294454
20001,0.9956326
20002,0.9984394
20003,0.9950192
20004,0.99789906
20005,0.99771
20006,0.9968484
20007,0.8915615
20008,0.9171462
20009,0.9971788
20010,0.9865622
20011,0.99696416
20012,0.9888642
20013,0.9987301
20014,0.99611145
20015,0.9972363
20016,0.9953157
20017,0.9950877
20018,0.9972752
20019,0.9955978
20020,0.9993285
20021,0.9982963
20022,0.27965277
20023,0.9994754
20024,0.997145
20025,0.94839257
20026,0.9929923
20027,0.999796
20028,0.99343807
20029,0.99986625
20030,0.9980756
20031,0.99298483
20032,0.99972564
20033,0.9998404
20034,0.9904066
20035,0.98715925
20036,0.9970335
20037,0.9998683
20038,0.9993488
20039,0.99970835
20040,0.99874616
20041,0.99798477
20042,0.9979359
20043,0.73436236
20044,0.99967265
20045,0.9995962
20046,0.9996939
20047,0.9960401
20048,0.99843377
20049,0.9985764
20050,0.99914145
20051,0.9949005
20052,0.9959269
20053,0.9930178
20054,0.9998037
20055,0.9997527
20056,0.9990295
20057,0.9954787
20058,0.9873188
20059,0.99981517
20060,0.9993086
20061,0.9967175
20062,0.9919499
20063,0.9977574
20064,0.9967608
20065,0.9960995
20066,0.4325656
20067,0.9774071
20068,0.15601808
20069,0.9998241
20070,0.9992237
20071,0.9986412
20072,0.9921991
20073,0.9991831
20074,0.99717987
20075,0.9992964
20076,0.9981324
20077,0.07550185
20078,0.9998672
20079,0.99782914
20080,0.99743277
20081,0.97402567
20082,0.9998405
20083,0.97286236
20084,0.99466103
20085,0.9973074
20086,0.9998876
20087,0.99932027
20088,0.9922076
20089,0.99485284
20090,0.94671917
20091,0.99981123
20092,0.9928517
20093,0.98951006
20094,0.99857926
20095,0.9967649
20096,0.99791855
20097,0.9994535
20098,0.6019249
20099,0.99888366
20100,0.9926587
20101,0.99964225
20102,0.9923719
20103,0.9801825
20104,0.995378
20105,0.9977435
20106,0.9803831
20107,0.9998344
20108,0.98163176
20109,0.9947737
20110,0.9997806
20111,0.99843436
20112,0.99966574
20113,0.9436356
20114,0.9989478
20115,0.99704427
20116,0.99655104
20117,0.99741435
20118,0.9997483
20119,0.9862894
20120,0.99793434
20121,0.9987398
20122,0.9451844
20123,0.99841714
20124,0.98358077
20125,0.99684805
20126,0.9988675
20127,0.9991849
20128,0.9355216
20129,0.9994124
20130,0.99911684
20131,0.98489887
20132,0.9800826
20133,0.99986625
20134,0.99071926
20135,0.9996253
20136,0.9969312
20137,0.9915985
20138,0.9732347
20139,0.99987614
20140,0.99767107
20141,0.971627
20142,0.9998271
20143,0.9978027
20144,0.87917435
20145,0.99696106
20146,0.984315
20147,0.99540555
20148,0.9982589
20149,0.9944699
20150,0.9984688
20151,0.9983753
20152,0.99849796
20153,0.996573
20154,0.99219984
20155,0.99836856
20156,0.9979513
20157,0.9957878
20158,0.9986198
20159,0.6287907
20160,0.99815327
20161,0.9989484
20162,0.99973506
20163,0.99091446
20164,0.9932921
20165,0.9975188
20166,0.99704856
20167,0.9425168
20168,0.9991209
20169,0.99982566
20170,0.99955374
20171,0.9980848
20172,0.9840874
20173,0.97263134
20174,0.997776
20175,0.9861222
20176,0.9993668
20177,0.9911714
20178,0.991383
20179,0.9940904
20180,0.997001
20181,0.99983835
20182,0.9745705
20183,0.9992749
20184,0.97726977
20185,0.99855477
20186,0.9996903
20187,0.99960226
20188,0.99863213
20189,0.9978064
20190,0.97603685
20191,0.9958027
20192,0.99875283
20193,0.059977222
20194,0.98902214
20195,0.9966181
20196,0.9847692
20197,0.9942263
20198,0.99736506
20199,0.99596465
20200,0.99774593
20201,0.9885766
20202,0.1112187
20203,0.64718175
20204,0.99954396
20205,0.98894054
20206,0.99597824
20207,0.9991304
20208,0.9964276
20209,0.9900283
20210,0.9873373
20211,0.99903715
20212,0.99811304
20213,0.9970752
20214,0.99758506
20215,0.9989999
20216,0.9997967
20217,0.9979498
20218,0.9997856
20219,0.99728584
20220,0.9704267
20221,0.99022627
20222,0.9845865
20223,0.99728465
20224,0.99946946
20225,0.9952181
20226,0.9893026
20227,0.99940467
20228,0.9638226
20229,0.9957462
20230,0.9901794
20231,0.53827393
20232,0.99439996
20233,0.99959093
20234,0.99778146
20235,0.9946138
20236,0.9945766
20237,0.9993636
20238,0.9995634
20239,0.9948677
20240,0.1255953
20241,0.9985525
20242,0.99241203
20243,0.44086915
20244,0.99967957
20245,0.9850846
20246,0.9997402
20247,0.97786623
20248,0.9990331
20249,0.99305516
20250,0.99973696
20251,0.9966594
20252,0.99889225
20253,0.99709594
20254,0.9890058
20255,0.99870646
20256,0.9985909
20257,0.9987483
20258,0.9892457
20259,0.99568284
20260,0.9962773
20261,0.9997893
20262,0.99392503
20263,0.99794656
20264,0.9964384
20265,0.9994723
20266,0.9967835
20267,0.9997763
20268,0.99988246
20269,0.999778
20270,0.9791004
20271,0.97839063
20272,0.9947221
20273,0.9844549
20274,0.9972651
20275,0.9965784
20276,0.99806255
20277,0.9899058
20278,0.99274194
20279,0.989321
20280,0.9978968
20281,0.99960715
20282,0.9995708
20283,0.99276537
20284,0.99968576
20285,0.99918073
20286,0.9994449
20287,0.9953408
20288,0.9981724
20289,0.998801
20290,0.9973494
20291,0.99789643
20292,0.99949145
20293,0.9956713
20294,0.9773661
20295,0.9911254
20296,0.9989919
20297,0.9961832
20298,0.99417615
20299,0.99377316
20300,0.9977004
20301,0.99802315
20302,0.9995788
20303,0.99840075
20304,0.53314316
20305,0.9587137
20306,0.93677294
20307,0.9994049
20308,0.99972194
20309,0.9936714
20310,0.99487287
20311,0.9749731
20312,0.9996222
20313,0.99975497
20314,0.9992962
20315,0.9985642
20316,0.9977659
20317,0.9778088
20318,0.99117917
20319,0.9901771
20320,0.99590296
20321,0.9995492
20322,0.98724943
20323,0.997018
20324,0.99639916
20325,0.995359
20326,0.96790844
20327,0.9987074
20328,0.9996371
20329,0.9900233
20330,0.999532
20331,0.9989662
20332,0.9914727
20333,0.9997466
20334,0.9993818
20335,0.018880876
20336,0.99598736
20337,0.999711
20338,0.99519324
20339,0.9983152
20340,0.9817653
20341,0.9465546
20342,0.99814403
20343,0.99992085
20344,0.9984994
20345,0.99981564
20346,0.9994092
20347,0.98405844
20348,0.9945991
20349,0.99092454
20350,0.9987746
20351,0.9997805
20352,0.9999
20353,0.9963335
20354,0.99348253
20355,0.99557805
20356,0.115085654
20357,0.033773974
20358,0.99275994
20359,0.99266267
20360,0.997741
20361,0.9995665
20362,0.9961164
20363,0.9737386
20364,0.9838299
20365,0.9991835
20366,0.9956182
20367,0.98667824
20368,0.9999317
20369,0.9745593
20370,0.9979443
20371,0.9497202
20372,0.98577684
20373,0.99709094
20374,0.9942273
20375,0.98825735
20376,0.99908257
20377,0.99886453
20378,0.99189925
20379,0.99167633
20380,0.989155
20381,0.99729615
20382,0.9982724
20383,0.99802077
20384,0.9499762
20385,0.99986744
20386,0.99753845
20387,0.99877197
20388,0.999052
20389,0.98669493
20390,0.3510536
20391,0.9997502
20392,0.99848515
20393,0.9992829
20394,0.99959344
20395,0.9992549
20396,0.983186
20397,0.99400514
20398,0.9970937
20399,0.9805155
20400,0.98464495
20401,0.99885106
20402,0.9971836
20403,0.99429554
20404,0.98947924
20405,0.9971529
20406,0.9719064
20407,0.9593637
20408,0.9986014
20409,0.9997049
20410,0.9995413
20411,0.99889696
20412,0.9994572
20413,0.9982205
20414,0.9968651
20415,0.99850583
20416,0.98931915
20417,0.99967134
20418,0.9982864
20419,0.9994948
20420,0.9253173
20421,0.996036
20422,0.9520741
20423,0.9997472
20424,0.99948573
20425,0.9997149
20426,0.9977576
20427,0.9975217
20428,0.93194765
20429,0.97717154
20430,0.9979395
20431,0.99671614
20432,0.99644876
20433,0.8201961
20434,0.99945265
20435,0.98653656
20436,0.9943357
20437,0.9984602
20438,0.9313863
20439,0.979078
20440,0.99937123
20441,0.35102066
20442,0.99855393
20443,0.9887327
20444,0.99947995
20445,0.99835974
20446,0.98135525
20447,0.99953973
20448,0.9972404
20449,0.99916387
20450,0.99616194
20451,0.9882931
20452,0.96467465
20453,0.99677795
20454,0.9986914
20455,0.9751067
20456,0.955554
20457,0.99266475
20458,0.9987213
20459,0.93228024
20460,0.99322516
20461,0.9947812
20462,0.9884123
20463,0.9988325
20464,0.99228364
20465,0.99842036
20466,0.9932852
20467,0.99141395
20468,0.9967552
20469,0.99961346
20470,0.9985045
20471,0.9978454
20472,0.99097097
20473,0.99985015
20474,0.993507
20475,0.986522
20476,0.9992404
20477,0.9989103
20478,0.96543825
20479,0.9987626
20480,0.99787974
20481,0.99935776
20482,0.99265033
20483,0.99862456
20484,0.9960026
20485,0.9997123
20486,0.029759571
20487,0.99815816
20488,0.99985445
20489,0.99665415
20490,0.9992261
20491,0.99662197
20492,0.99847203
20493,0.9927089
20494,0.978729
20495,0.9970387
20496,0.9885889
20497,0.95991844
20498,0.9807531
20499,0.99457693
20500,0.9996815
20501,0.99902976
20502,0.9950441
20503,0.99468815
20504,0.99983037
20505,0.9994892
20506,0.9958619
20507,0.8945038
20508,0.99989426
20509,0.99894184
20510,0.99169403
20511,0.9996239
20512,0.98223466
20513,0.9989354
20514,0.98524415
20515,0.9996724
20516,0.99795675
20517,0.99982005
20518,0.9826032
20519,0.9926676
20520,0.9983638
20521,0.9992866
20522,0.9908087
20523,0.9975229
20524,0.9765465
20525,0.7648657
20526,0.99755704
20527,0.9988054
20528,0.9994499
20529,0.9984896
20530,0.99712986
20531,0.99445784
20532,0.9978269
20533,0.99984014
20534,0.99938905
20535,0.96686536
20536,0.99982834
20537,0.99769694
20538,0.9463424
20539,0.98846984
20540,0.98781943
20541,0.96732837
20542,0.9981285
20543,0.99816316
20544,0.99941385
20545,0.99425226
20546,0.9947897
20547,0.99963474
20548,0.99945825
20549,0.9977501
20550,0.98153013
20551,0.9992656
20552,0.99960643
20553,0.9982048
20554,0.99778867
20555,0.9998518
20556,0.9742448
20557,0.99864703
20558,0.93591666
20559,0.9988023
20560,0.9426378
20561,0.99877745
20562,0.9997775
20563,0.8478427
20564,0.9997584
20565,0.998993
20566,0.9995914
20567,0.9929477
20568,0.97141653
20569,0.9985863
20570,0.84706
20571,0.9839056
20572,0.9989982
20573,0.99943966
20574,0.9981896
20575,0.99952483
20576,0.9989341
20577,0.9959292
20578,0.99974614
20579,0.9925121
20580,0.99783844
20581,0.9967685
20582,0.9980274
20583,0.99555737
20584,0.74051195
20585,0.99618834
20586,0.99987495
20587,0.95997214
20588,0.99845386
20589,0.99139035
20590,0.99825364
20591,0.9939632
20592,0.99931264
20593,0.56048876
20594,0.99991107
20595,0.99962187
20596,0.9904482
20597,0.9993243
20598,0.9980465
20599,0.999374
20600,0.99967635
20601,0.99979347
20602,0.996781
20603,0.99865603
20604,0.9847803
20605,0.91700685
20606,0.9948213
20607,0.7767804
20608,0.9935713
20609,0.9999583
20610,0.9964677
20611,0.9996055
20612,0.994568
20613,0.99972874
20614,0.9999082
20615,0.99678755
20616,0.99872833
20617,0.9836879
20618,0.9999057
20619,0.9977968
20620,0.977113
20621,0.9994655
20622,0.9988148
20623,0.9980848
20624,0.9946609
20625,0.9973761
20626,0.9993267
20627,0.99230725
20628,0.98337966
20629,0.9974011
20630,0.9949404
20631,0.9979754
20632,0.94965756
20633,0.99957746
20634,0.99391323
20635,0.99000335
20636,0.85431206
20637,0.9989491
20638,0.9833816
20639,0.936369
20640,0.9995863
20641,0.99497026
20642,0.9988172
20643,0.99459755
20644,0.994785
20645,0.99304384
20646,0.9687108
20647,0.9956636
20648,0.9978822
20649,0.9998578
20650,0.99747914
20651,0.9998946
20652,0.9988815
20653,0.9979873
20654,0.9996588
20655,0.99824727
20656,0.9972343
20657,0.9998784
20658,0.99777395
20659,0.9885902
20660,0.9976394
20661,0.9894649
20662,0.99553573
20663,0.9875823
20664,0.78944546
20665,0.9994867
20666,0.9949254
20667,0.99769187
20668,0.9926138
20669,0.9959722
20670,0.9993092
20671,0.9414851
20672,0.9963955
20673,0.99259514
20674,0.9917571
20675,0.9885156
20676,0.99906427
20677,0.9989857
20678,0.9946859
20679,0.99937904
20680,0.988981
20681,0.9981029
20682,0.97763366
20683,0.98988277
20684,0.99111956
20685,0.9978746
20686,0.9957634
20687,0.9925835
20688,0.9980447
20689,0.97709024
20690,0.9969957
20691,0.9998473
20692,0.9997805
20693,0.04075115
20694,0.99749506
20695,0.99945015
20696,0.99744046
20697,0.9997341
20698,0.9953269
20699,0.9554677
20700,0.9984995
20701,0.99902844
20702,0.9993113
20703,0.99953246
20704,0.9988366
20705,0.9966472
20706,0.9985258
20707,0.9973627
20708,0.9947082
20709,0.9997305
20710,0.99915755
20711,0.99982786
20712,0.9973131
20713,0.9984236
20714,0.9997814
20715,0.99895155
20716,0.9876546
20717,0.9941954
20718,0.9960395
20719,0.9992912
20720,0.9965205
20721,0.9993648
20722,0.9995746
20723,0.9993279
20724,0.99906725
20725,0.9949232
20726,0.9969656
20727,0.63567996
20728,0.9998223
20729,0.9981401
20730,0.98769057
20731,0.99571013
20732,0.99732983
20733,0.99537814
20734,0.9968573
20735,0.97828466
20736,0.99949014
20737,0.99664694
20738,0.99513334
20739,0.99942386
20740,0.9996455
20741,0.9999181
20742,0.99925894
20743,0.99922705
20744,0.9606324
20745,0.9997428
20746,0.9970788
20747,0.999647
20748,0.98375756
20749,0.96225125
20750,0.99970704
20751,0.9991234
20752,0.99914396
20753,0.9965243
20754,0.99954444
20755,0.9800019
20756,0.99947745
20757,0.99235004
20758,0.99105144
20759,0.9983368
20760,0.99736005
20761,0.9952676
20762,0.99924433
20763,0.9956885
20764,0.9895844
20765,0.97053254
20766,0.99149853
20767,0.91015583
20768,0.99741024
20769,0.99909675
20770,0.99861217
20771,0.92533076
20772,0.9991327
20773,0.9931844
20774,0.62179625
20775,0.99978405
20776,0.9733217
20777,0.9977906
20778,0.99647224
20779,0.99983585
20780,0.98777485
20781,0.9310963
20782,0.9884769
20783,0.9926407
20784,0.99410784
20785,0.9985915
20786,0.99868613
20787,0.9771047
20788,0.99669635
20789,0.99963903
20790,0.99945956
20791,0.9808363
20792,0.9985253
20793,0.9989222
20794,0.99692196
20795,0.99143136
20796,0.99946564
20797,0.9885571
20798,0.9991524
20799,0.9749681
20800,0.9909314
20801,0.99967027
20802,0.99656725
20803,0.9896287
20804,0.9963307
20805,0.99983203
20806,0.99900085
20807,0.9962308
20808,0.99633163
20809,0.9993794
20810,0.99615306
20811,0.9990897
20812,0.99691075
20813,0.95795894
20814,0.9997186
20815,0.49888954
20816,0.9997199
20817,0.99766314
20818,0.8443126
20819,0.99890983
20820,0.99075365
20821,0.9061595
20822,0.9942068
20823,0.998958
20824,0.9989133
20825,0.99300426
20826,0.99982136
20827,0.99149936
20828,0.9912231
20829,0.99990594
20830,0.997026
20831,0.99195963
20832,0.9968972
20833,0.99809486
20834,0.9736091
20835,0.9969843
20836,0.99929893
20837,0.9851265
20838,0.9982722
20839,0.9858688
20840,0.97511023
20841,0.9978085
20842,0.9966942
20843,0.9951473
20844,0.99661714
20845,0.99794406
20846,0.99990785
20847,0.9996836
20848,0.99389476
20849,0.974359
20850,0.9952042
20851,0.9990922
20852,0.9913368
20853,0.9956312
20854,0.99756336
20855,0.9883029
20856,0.9883432
20857,0.9983584
20858,0.9995735
20859,0.9990433
20860,0.99761707
20861,0.9982889
20862,0.99983
20863,0.9995915
20864,0.99967206
20865,0.99996316
20866,0.9948354
20867,0.99822265
20868,0.99970216
20869,0.58231133
20870,0.99401397
20871,0.9959848
20872,0.9915058
20873,0.99113363
20874,0.9971136
20875,0.9936945
20876,0.9782899
20877,0.9975541
20878,0.9947633
20879,0.9955106
20880,0.9754121
20881,0.9945878
20882,0.9951643
20883,0.999884
20884,0.9991241
20885,0.99186534
20886,0.99853265
20887,0.9980275
20888,0.99846435
20889,0.99963367
20890,0.9963437
20891,0.9921664
20892,0.9942567
20893,0.9997205
20894,0.99534756
20895,0.9893885
20896,0.9975878
20897,0.9874752
20898,0.98828644
20899,0.99903595
20900,0.9808204
20901,0.9840688
20902,0.99724245
20903,0.9775318
20904,0.9970607
20905,0.983969
20906,0.98170954
20907,0.996358
20908,0.9900365
20909,0.96903217
20910,0.98974425
20911,0.999629
20912,0.91081107
20913,0.9179851
20914,0.999863
20915,0.96775025
20916,0.9952598
20917,0.98820716
20918,0.99555826
20919,0.98710465
20920,0.9996604
20921,0.999739
20922,0.99929833
20923,0.9998636
20924,0.99755436
20925,0.98562706
20926,0.997433
20927,0.98312795
20928,0.9373621
20929,0.9971335
20930,0.9631495
20931,0.9998029
20932,0.83204544
20933,0.9939249
20934,0.996846
20935,0.9985367
20936,0.98727846
20937,0.9929743
20938,0.999413
20939,0.1664358
20940,0.98011565
20941,0.9971762
20942,0.9993369
20943,0.9984092
20944,0.9964018
20945,0.988461
20946,0.981864
20947,0.9969348
20948,0.9990716
20949,0.017543484
20950,0.9572805
20951,0.992397
20952,0.9982181
20953,0.9963527
20954,0.99925786
20955,0.9976476
20956,0.99686986
20957,0.9955486
20958,0.99782133
20959,0.9990277
20960,0.97904015
20961,0.99936634
20962,0.9951131
20963,0.99177974
20964,0.9981078
20965,0.9953732
20966,0.9993709
20967,0.9986846
20968,0.38443393
20969,0.9992275
20970,0.99856454
20971,0.9915262
20972,0.9995041
20973,0.99291396
20974,0.9999447
20975,0.9948048
20976,0.9995377
20977,0.9821422
20978,0.9990657
20979,0.99654835
20980,0.99315166
20981,0.99734
20982,0.99654984
20983,0.98612493
20984,0.9984281
20985,0.9969213
20986,0.53159016
20987,0.97404295
20988,0.9997019
20989,0.99880004
20990,0.9985071
20991,0.9983197
20992,0.996209
20993,0.9945299
20994,0.99971753
20995,0.993658
20996,0.9978582
20997,0.9921008
20998,0.98789513
20999,0.9984138
21000,0.99935025
21001,0.999813
21002,0.99666494
21003,0.9986786
21004,0.99798834
21005,0.9981127
21006,0.99958533
21007,0.9965126
21008,0.99492705
21009,0.9958347
21010,0.9913589
21011,0.99985874
21012,0.4555184
21013,0.978455
21014,0.9978816
21015,0.99977833
21016,0.9866763
21017,0.983386
21018,0.9950564
21019,0.99599683
21020,0.9914718
21021,0.9996362
21022,0.9986908
21023,0.92842424
21024,0.99528056
21025,0.9690713
21026,0.9972621
21027,0.9986376
21028,0.99981016
21029,0.9935741
21030,0.98214436
21031,0.9742104
21032,0.999908
21033,0.9998141
21034,0.99888295
21035,0.9988305
21036,0.9994628
21037,0.9998969
21038,0.996375
21039,0.9911606
21040,0.99045724
21041,0.9615037
21042,0.9489645
21043,0.94665563
21044,0.9884066
21045,0.9992617
21046,0.9987936
21047,0.98938006
21048,0.99917173
21049,0.99856925
21050,0.9995975
21051,0.99984384
21052,0.9997508
21053,0.9951035
21054,0.9993505
21055,0.9979539
21056,0.9978967
21057,0.99648166
21058,0.99963737
21059,0.9966659
21060,0.9994948
21061,0.99973243
21062,0.99667764
21063,0.9955069
21064,0.99968624
21065,0.86039597
21066,0.019081358
21067,0.99880207
21068,0.8742653
21069,0.99437666
21070,0.99668115
21071,0.999635
21072,0.9959842
21073,0.99121463
21074,0.068113856
21075,0.99431205
21076,0.9998161
21077,0.999856
21078,0.97892874
21079,0.9859483
21080,0.99365884
21081,0.9988129
21082,0.99556446
21083,0.98744255
21084,0.9908058
21085,0.99937844
21086,0.99846506
21087,0.9915856
21088,0.9997731
21089,0.9994252
21090,0.9997031
21091,0.9986319
21092,0.9982128
21093,0.99969685
21094,0.9554371
21095,0.97987354
21096,0.9998795
21097,0.9985794
21098,0.9742454
21099,0.99915886
21100,0.99635714
21101,0.99446714
21102,0.9956786
21103,0.9995461
21104,0.99564976
21105,0.99973375
21106,0.99701166
21107,0.9987519
21108,0.99725455
21109,0.9926414
21110,0.9896757
21111,0.9950015
21112,0.9997638
21113,0.9979195
21114,0.9971879
21115,0.9971706
21116,0.9997148
21117,0.9194553
21118,0.99914646
21119,0.98714256
21120,0.9996911
21121,0.99896085
21122,0.9975205
21123,0.99973375
21124,0.99971193
21125,0.9991411
21126,0.9696302
21127,0.9993705
21128,0.9979851
21129,0.9972427
21130,0.9973527
21131,0.9923752
21132,0.959938
21133,0.9972717
21134,0.98188573
21135,0.99982965
21136,0.9999299
21137,0.9995011
21138,0.99598336
21139,0.9908409
21140,0.99886525
21141,0.8571753
21142,0.8774658
21143,0.9897105
21144,0.99785894
21145,0.99955934
21146,0.99929035
21147,0.99972016
21148,0.9988551
21149,0.9945263
21150,0.99717486
21151,0.9952407
21152,0.9995608
21153,0.99704665
21154,0.9993962
21155,0.954898
21156,0.99614245
21157,0.96523464
21158,0.9989936
21159,0.99237543
21160,0.9885194
21161,0.9968971
21162,0.9993894
21163,0.99815327
21164,0.99988484
21165,0.9988029
21166,0.9989427
21167,0.99819463
21168,0.99891317
21169,0.99841547
21170,0.991668
21171,0.9897351
21172,0.76910245
21173,0.99975055
21174,0.99453676
21175,0.9986412
21176,0.99865085
21177,0.9991892
21178,0.9873318
21179,0.9881527
21180,0.99803144
21181,0.98762494
21182,0.99994004
21183,0.9981629
21184,0.9987783
21185,0.9991898
21186,0.9928717
21187,0.9931659
21188,0.99895513
21189,0.99993896
21190,0.9946444
21191,0.9993069
21192,0.9998264
21193,0.99571204
21194,0.99023026
21195,0.9929234
21196,0.9973732
21197,0.9995728
21198,0.9990163
21199,0.99907756
21200,0.70186776
21201,0.99851114
21202,0.996599
21203,0.99469453
21204,0.97090596
21205,0.99555796
21206,0.9956554
21207,0.9994192
21208,0.99870145
21209,0.9916956
21210,0.976352
21211,0.98231137
21212,0.23947905
21213,0.99380726
21214,0.99701667
21215,0.98807293
21216,0.99422175
21217,0.99677557
21218,0.990426
21219,0.9998192
21220,0.9997327
21221,0.995227
21222,0.99808013
21223,0.9995086
21224,0.99990475
21225,0.9998666
21226,0.99931836
21227,0.9977068
21228,0.9819188
21229,0.98724186
21230,0.9872044
21231,0.97798514
21232,0.99775875
21233,0.99976784
21234,0.9661167
21235,0.99658704
21236,0.9986474
21237,0.5132714
21238,0.9862861
21239,0.994284
21240,0.998359
21241,0.9972921
21242,0.9995435
21243,0.9934428
21244,0.999318
21245,0.9975994
21246,0.869373
21247,0.9025503
21248,0.9951757
21249,0.99963343
21250,0.9965216
21251,0.9995115
21252,0.9967981
21253,0.9952343
21254,0.8756782
21255,0.9990633
21256,0.99910873
21257,0.9635602
21258,0.99662894
21259,0.9696474
21260,0.99612695
21261,0.99732274
21262,0.9959996
21263,0.9820899
21264,0.9979284
21265,0.38022956
21266,0.99888164
21267,0.9996106
21268,0.9982405
21269,0.9966781
21270,0.9944885
21271,0.9752821
21272,0.9855924
21273,0.98799163
21274,0.99927133
21275,0.99949896
21276,0.9969903
21277,0.9961959
21278,0.99559927
21279,0.99732685
21280,0.9903467
21281,0.9927127
21282,0.95893896
21283,0.99990773
21284,0.99983656
21285,0.9945878
21286,0.9904144
21287,0.9993099
21288,0.9997671
21289,0.3826952
21290,0.99472743
21291,0.9992693
21292,0.9988268
21293,0.9895767
21294,0.9982645
21295,0.9545238
21296,0.999744
21297,0.4174314
21298,0.99199283
21299,0.999913
21300,0.99651057
21301,0.99988675
21302,0.99916613
21303,0.9998522
21304,0.99982077
21305,0.99953175
21306,0.97772014
21307,0.9711811
21308,0.99975735
21309,0.9998275
21310,0.99984574
21311,0.99387854
21312,0.9846147
21313,0.97642505
21314,0.99592245
21315,0.9841537
21316,0.999686
21317,0.9363662
21318,0.9972882
21319,0.9991202
21320,0.9963391
21321,0.9998042
21322,0.9978823
21323,0.9995685
21324,0.9978776
21325,0.99963593
